LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1709872570.810310,998732.000,32546,3,GY,1,100,0.458
1709872570.850310,998772.000,32564,2,GY,1,100,-0.244
1709872570.890311,998812.000,32564,2,GY,1,100,-0.946
1709872570.930311,998852.000,32580,3,GY,1,100,-1.221
1709872570.970312,998892.000,32580,3,GY,1,100,-0.549
1709872571.010312,998932.000,32580,3,GY,1,100,0.031
1709872571.050313,998972.000,32597,2,GY,1,100,0.824
1709872571.090313,999012.000,32597,2,GY,1,100,1.007
1709872571.130314,999052.000,32616,3,GY,1,100,0.824
1709872571.170314,999092.000,32616,3,GY,1,100,0.153
1709872571.210315,999132.000,32616,3,GY,1,100,0.519
1709872571.250315,999172.000,32631,2,GY,1,100,0.122
1709872571.290315,999212.000,32631,2,GY,1,100,-0.031
1709872571.330316,999252.000,32647,3,GY,1,100,-0.092
1709872571.370316,999292.000,32647,3,GY,1,100,-0.397
1709872571.410317,999332.000,32647,3,GY,1,100,-0.275
1709872571.445651,999367.333,32664,3,GY,1,100,0.519
1709872571.480984,999402.667,32664,3,GY,1,100,0.732
1709872571.516318,999438.000,32664,3,GY,1,100,0.580
1709872571.556319,999478.000,32681,2,GY,1,100,0.305
1709872571.596319,999518.000,32681,2,GY,1,100,-0.092
1709872571.636319,999558.000,32698,3,GY,1,100,0.153
1709872571.676320,999598.000,32698,3,GY,1,100,-0.549
1709872571.716320,999638.000,32698,3,GY,1,100,-0.854
1709872571.756321,999678.000,32714,3,GY,1,100,-0.275
1709872571.796321,999718.000,32714,3,GY,1,100,0.153
1709872571.836322,999758.000,32714,3,GY,1,100,0.763
1709872571.876322,999798.000,32732,2,GY,1,100,0.732
1709872571.916322,999838.000,32732,2,GY,1,100,0.549
1709872571.956323,999878.000,32748,3,GY,1,100,0.153
1709872571.996323,999918.000,32748,3,GY,1,100,0.092
1709872572.036324,999958.000,32748,3,GY,1,100,0.305
1709872572.076324,999998.000,32766,2,GY,1,100,0.580
1709872572.116325,1000038.000,32766,2,GY,1,100,0.580
1709872572.156325,1000078.000,32782,3,GY,1,100,0.000
1709872572.196326,1000118.000,32782,3,GY,1,100,0.305
1709872572.236326,1000158.000,32782,3,GY,1,100,0.549
1709872572.276327,1000198.000,32799,2,GY,1,100,-0.214
1709872572.316327,1000238.000,32799,2,GY,1,100,-0.092
1709872572.356328,1000278.000,32815,3,GY,1,100,-0.244
1709872572.396328,1000318.000,32815,3,GY,1,100,-0.031
1709872572.436328,1000358.000,32815,3,GY,1,100,-0.092
1709872572.476329,1000398.000,32835,2,GY,1,100,0.427
1709872572.516329,1000438.000,32835,2,GY,1,100,2.930
1709872572.556330,1000478.000,32849,3,GY,1,100,2.380
1709872572.596330,1000518.000,32849,3,GY,1,100,0.977
1709872572.636331,1000558.000,32849,3,GY,1,100,-0.122
1709872572.676331,1000598.000,32866,2,GY,1,100,-0.366
1709872572.716332,1000638.000,32866,2,GY,1,100,-0.732
1709872572.756332,1000678.000,32882,3,GY,1,100,-0.122
1709872572.796333,1000718.000,32882,3,GY,1,100,1.007
1709872572.836333,1000758.000,32882,3,GY,1,100,0.641
1709872572.876333,1000798.000,32900,2,GY,1,100,0.641
1709872572.916334,1000838.000,32900,2,GY,1,100,0.031
1709872572.956334,1000878.000,32914,3,GY,1,100,0.214
1709872572.996335,1000918.000,32914,3,GY,1,100,-0.183
1709872573.036335,1000958.000,32914,3,GY,1,100,0.000
1709872573.076336,1000998.000,32931,3,GY,1,100,0.519
1709872573.116336,1001038.000,32931,3,GY,1,100,0.458
1709872573.156337,1001078.000,32931,3,GY,1,100,0.153
1709872573.196337,1001118.000,32950,2,GY,1,100,0.000
1709872573.236338,1001158.000,32950,2,GY,1,100,0.153
1709872573.276338,1001198.000,32967,3,GY,1,100,-0.275
1709872573.316339,1001238.000,32967,3,GY,1,100,-0.305
1709872573.356339,1001278.000,32967,3,GY,1,100,0.183
1709872573.389339,1001311.000,32981,2,GY,1,100,-0.122
1709872573.422340,1001344.000,32981,2,GY,1,100,-0.793
1709872573.462674,1001384.333,33001,3,GY,1,100,-0.946
1709872573.503007,1001424.667,33001,3,GY,1,100,-0.031
1709872573.543341,1001465.000,33001,3,GY,1,100,-0.244
1709872573.583342,1001505.000,33017,3,GY,1,100,0.153
1709872573.623342,1001545.000,33017,3,GY,1,100,0.122
1709872573.663342,1001585.000,33017,3,GY,1,100,-0.275
1709872573.702843,1001624.500,33034,2,GY,1,100,-0.214
1709872573.742343,1001664.000,33034,2,GY,1,100,-0.336
1709872573.782344,1001704.000,33048,2,GY,1,100,0.031
1709872573.822344,1001744.000,33048,2,GY,1,100,-0.488
1709872573.862345,1001784.000,33066,3,GY,1,100,0.183
1709872573.902345,1001824.000,33066,3,GY,1,100,0.488
1709872573.942346,1001864.000,33066,3,GY,1,100,0.458
1709872573.982680,1001904.333,33082,3,GY,1,100,0.092
1709872574.023013,1001944.667,33082,3,GY,1,100,0.122
1709872574.063347,1001985.000,33082,3,GY,1,100,0.000
1709872574.103348,1002025.000,33101,2,GY,1,100,0.244
1709872574.143348,1002065.000,33101,2,GY,1,100,0.092
1709872574.183348,1002105.000,33116,3,GY,1,100,0.031
1709872574.223349,1002145.000,33116,3,GY,1,100,-0.977
1709872574.263349,1002185.000,33116,3,GY,1,100,-1.160
1709872574.303350,1002225.000,33133,2,GY,1,100,-0.580
1709872574.343350,1002265.000,33133,2,GY,1,100,0.061
1709872574.383351,1002305.000,33149,3,GY,1,100,0.214
1709872574.423351,1002345.000,33149,3,GY,1,100,0.671
1709872574.463352,1002385.000,33149,3,GY,1,100,0.702
1709872574.503352,1002425.000,33169,2,GY,1,100,0.488
1709872574.543353,1002465.000,33169,2,GY,1,100,0.061
1709872574.583353,1002505.000,33191,5,GY,1,100,0.916
1709872574.623353,1002545.000,33191,5,GY,1,100,0.793
1709872574.663354,1002585.000,33191,5,GY,1,100,0.488
1709872574.703354,1002625.000,33191,5,GY,1,100,0.793
1709872574.743355,1002665.000,33191,5,GY,1,100,0.183
1709872574.783355,1002705.000,33207,3,GY,1,100,0.122
1709872574.823356,1002745.000,33207,3,GY,1,100,0.122
1709872574.863356,1002785.000,33207,3,GY,1,100,0.214
1709872574.903357,1002825.000,33225,2,GY,1,100,-0.031
1709872574.943357,1002865.000,33225,2,GY,1,100,-0.427
1709872574.983358,1002905.000,33239,3,GY,1,100,-0.732
1709872575.023358,1002945.000,33239,3,GY,1,100,-1.068
1709872575.063359,1002985.000,33239,3,GY,1,100,-2.197
1709872575.103359,1003025.000,33256,2,GY,1,100,-3.845
1709872575.143359,1003065.000,33256,2,GY,1,100,-1.923
1709872575.183360,1003105.000,33273,3,GY,1,100,-1.617
1709872575.223360,1003145.000,33273,3,GY,1,100,-1.678
1709872575.263361,1003185.000,33273,3,GY,1,100,-0.122
1709872575.298695,1003220.333,33292,3,GY,1,100,0.916
1709872575.334028,1003255.667,33292,3,GY,1,100,1.831
1709872575.369362,1003291.000,33292,3,GY,1,100,0.854
1709872575.409363,1003331.000,33307,2,GY,1,100,-0.885
1709872575.449363,1003371.000,33307,2,GY,1,100,-2.014
1709872575.489363,1003411.000,33324,3,GY,1,100,-2.716
1709872575.529364,1003451.000,33324,3,GY,1,100,-3.815
1709872575.569364,1003491.000,33324,3,GY,1,100,-4.150
1709872575.609365,1003531.000,33342,2,GY,1,100,-4.974
1709872575.649365,1003571.000,33342,2,GY,1,100,-4.761
1709872575.689366,1003611.000,33359,3,GY,1,100,-4.395
1709872575.729366,1003651.000,33359,3,GY,1,100,-4.028
1709872575.769367,1003691.000,33359,3,GY,1,100,-2.808
1709872575.809367,1003731.000,33378,2,GY,1,100,-2.258
1709872575.849368,1003771.000,33378,2,GY,1,100,-1.709
1709872575.889368,1003811.000,33393,3,GY,1,100,-1.404
1709872575.929368,1003851.000,33393,3,GY,1,100,1.221
1709872575.969369,1003891.000,33393,3,GY,1,100,0.763
1709872576.009369,1003931.000,33409,2,GY,1,100,0.244
1709872576.049370,1003971.000,33409,2,GY,1,100,1.221
1709872576.089370,1004011.000,33426,3,GY,1,100,1.801
1709872576.129371,1004051.000,33426,3,GY,1,100,1.251
1709872576.169371,1004091.000,33426,3,GY,1,100,0.763
1709872576.209372,1004131.000,33443,2,GY,1,100,0.122
1709872576.249372,1004171.000,33443,2,GY,1,100,0.000
1709872576.289372,1004211.000,33458,3,GY,1,100,-0.122
1709872576.329373,1004251.000,33458,3,GY,1,100,0.580
1709872576.369374,1004291.000,33458,3,GY,1,100,0.916
1709872576.409374,1004331.000,33474,3,GY,1,100,0.549
1709872576.449374,1004371.000,33474,3,GY,1,100,0.549
1709872576.489375,1004411.000,33474,3,GY,1,100,0.427
1709872576.529375,1004451.000,33492,2,GY,1,100,0.732
1709872576.569376,1004491.000,33492,2,GY,1,100,0.458
1709872576.609376,1004531.000,33510,3,GY,1,100,0.061
1709872576.649377,1004571.000,33510,3,GY,1,100,-0.336
1709872576.689377,1004611.000,33510,3,GY,1,100,-0.519
1709872576.729378,1004651.000,33527,2,GY,1,100,-0.031
1709872576.769378,1004691.000,33527,2,GY,1,100,0.275
1709872576.809378,1004731.000,33548,3,GY,1,100,-0.092
1709872576.849379,1004771.000,33548,3,GY,1,100,-0.946
1709872576.889380,1004811.000,33548,3,GY,1,100,-1.038
1709872576.929380,1004851.000,33565,2,GY,1,100,-1.312
1709872576.969380,1004891.000,33565,2,GY,1,100,-1.190
1709872577.009381,1004931.000,33581,3,GY,1,100,-1.892
1709872577.049381,1004971.000,33581,3,GY,1,100,-2.686
1709872577.089382,1005011.000,33581,3,GY,1,100,-3.967
1709872577.129382,1005051.000,33596,2,GY,1,100,-2.686
1709872577.169383,1005091.000,33596,2,GY,1,100,-0.610
1709872577.205050,1005126.667,33615,3,GY,1,100,0.458
1709872577.240717,1005162.333,33615,3,GY,1,100,0.336
1709872577.276384,1005198.000,33615,3,GY,1,100,0.031
1709872577.316384,1005238.000,33634,3,GY,1,100,-0.122
1709872577.356385,1005278.000,33634,3,GY,1,100,-0.488
1709872577.396385,1005318.000,33634,3,GY,1,100,-0.092
1709872577.435886,1005357.500,33650,2,GY,1,100,0.031
1709872577.475386,1005397.000,33650,2,GY,1,100,0.061
1709872577.515387,1005437.000,33668,5,GY,1,100,-0.397
1709872577.555387,1005477.000,33668,5,GY,1,100,-1.007
1709872577.595387,1005517.000,33668,5,GY,1,100,0.092
1709872577.635388,1005557.000,33668,5,GY,1,100,0.153
1709872577.675388,1005597.000,33668,5,GY,1,100,-0.031
1709872577.715389,1005637.000,33684,2,GY,1,100,-0.092
1709872577.755389,1005677.000,33684,2,GY,1,100,0.183
1709872577.795390,1005717.000,33704,3,GY,1,100,-0.061
1709872577.835390,1005757.000,33704,3,GY,1,100,0.122
1709872577.875391,1005797.000,33704,3,GY,1,100,0.031
1709872577.915391,1005837.000,33718,3,GY,1,100,0.153
1709872577.955392,1005877.000,33718,3,GY,1,100,0.061
1709872577.995392,1005917.000,33718,3,GY,1,100,-0.031
1709872578.035393,1005957.000,33735,2,GY,1,100,0.519
1709872578.075393,1005997.000,33735,2,GY,1,100,1.099
1709872578.115393,1006037.000,33751,3,GY,1,100,1.221
1709872578.155394,1006077.000,33751,3,GY,1,100,1.312
1709872578.195394,1006117.000,33751,3,GY,1,100,1.221
1709872578.235395,1006157.000,33771,2,GY,1,100,0.427
1709872578.275395,1006197.000,33771,2,GY,1,100,0.153
1709872578.315396,1006237.000,33787,3,GY,1,100,-0.214
1709872578.355396,1006277.000,33787,3,GY,1,100,-0.763
1709872578.395397,1006317.000,33787,3,GY,1,100,0.092
1709872578.435397,1006357.000,33802,2,GY,1,100,0.366
1709872578.475398,1006397.000,33802,2,GY,1,100,0.885
1709872578.515398,1006437.000,33819,3,GY,1,100,0.122
1709872578.555398,1006477.000,33819,3,GY,1,100,0.549
1709872578.595399,1006517.000,33819,3,GY,1,100,-0.061
1709872578.635399,1006557.000,33836,2,GY,1,100,-0.519
1709872578.675400,1006597.000,33836,2,GY,1,100,-0.549
1709872578.715400,1006637.000,33852,3,GY,1,100,-0.061
1709872578.755401,1006677.000,33852,3,GY,1,100,-0.336
1709872578.795401,1006717.000,33852,3,GY,1,100,0.092
1709872578.835402,1006757.000,33870,2,GY,1,100,0.763
1709872578.875402,1006797.000,33870,2,GY,1,100,1.038
1709872578.915403,1006837.000,33886,3,GY,1,100,0.244
1709872578.955403,1006877.000,33886,3,GY,1,100,0.061
1709872578.995404,1006917.000,33886,3,GY,1,100,0.183
1709872579.031404,1006953.000,33903,3,GY,1,100,0.336
1709872579.067404,1006989.000,33903,3,GY,1,100,-0.183
1709872579.103405,1007025.000,33903,3,GY,1,100,-0.031
1709872579.143405,1007065.000,33920,3,GY,1,100,0.061
1709872579.183406,1007105.000,33920,3,GY,1,100,-0.092
1709872579.223406,1007145.000,33920,3,GY,1,100,0.092
1709872579.263407,1007185.000,33937,2,GY,1,100,0.183
1709872579.303407,1007225.000,33937,2,GY,1,100,-0.153
1709872579.343407,1007265.000,33953,3,GY,1,100,-0.214
1709872579.383408,1007305.000,33953,3,GY,1,100,0.183
1709872579.423408,1007345.000,33953,3,GY,1,100,0.183
1709872579.463409,1007385.000,33970,2,GY,1,100,0.519
1709872579.503409,1007425.000,33970,2,GY,1,100,-0.336
1709872579.543077,1007464.667,33987,3,GY,1,100,-0.580
1709872579.582744,1007504.333,33987,3,GY,1,100,-0.214
1709872579.622411,1007544.000,33987,3,GY,1,100,-0.092
1709872579.662411,1007584.000,34002,2,GY,1,100,-0.397
1709872579.702412,1007624.000,34002,2,GY,1,100,-0.275
1709872579.742412,1007664.000,34023,4,GY,1,100,-0.244
1709872579.782413,1007704.000,34023,4,GY,1,100,-0.397
1709872579.822413,1007744.000,34023,4,GY,1,100,-0.854
1709872579.862413,1007784.000,34023,4,GY,1,100,-0.793
1709872579.902414,1007824.000,34043,4,GY,1,100,-1.282
1709872579.942414,1007864.000,34043,4,GY,1,100,-0.916
1709872579.982415,1007904.000,34043,4,GY,1,100,-0.641
1709872580.022415,1007944.000,34043,4,GY,1,100,-0.244
1709872580.062416,1007984.000,34057,2,GY,1,100,-0.183
1709872580.102416,1008024.000,34057,2,GY,1,100,-0.153
1709872580.142416,1008064.000,34077,3,GY,1,100,0.122
1709872580.182417,1008104.000,34077,3,GY,1,100,-0.122
1709872580.222418,1008144.000,34077,3,GY,1,100,-0.366
1709872580.262418,1008184.000,34095,2,GY,1,100,-0.092
1709872580.302418,1008224.000,34095,2,GY,1,100,0.336
1709872580.342419,1008264.000,34112,3,GY,1,100,-0.092
1709872580.382419,1008304.000,34112,3,GY,1,100,-0.122
1709872580.422420,1008344.000,34112,3,GY,1,100,0.275
1709872580.462420,1008384.000,34126,2,GY,1,100,-0.366
1709872580.502421,1008424.000,34126,2,GY,1,100,-0.183
1709872580.542421,1008464.000,34146,3,GY,1,100,-0.061
1709872580.582422,1008504.000,34146,3,GY,1,100,0.092
1709872580.622422,1008544.000,34146,3,GY,1,100,-0.153
1709872580.662422,1008584.000,34162,2,GY,1,100,-0.122
1709872580.702423,1008624.000,34162,2,GY,1,100,-0.031
1709872580.742424,1008664.000,34179,3,GY,1,100,-0.092
1709872580.782424,1008704.000,34179,3,GY,1,100,-0.031
1709872580.822424,1008744.000,34179,3,GY,1,100,0.000
1709872580.862425,1008784.000,34197,2,GY,1,100,-0.061
1709872580.902425,1008824.000,34197,2,GY,1,100,0.031
1709872580.937759,1008859.333,34213,3,GY,1,100,0.122
1709872580.973093,1008894.667,34213,3,GY,1,100,0.549
1709872581.008426,1008930.000,34213,3,GY,1,100,0.244
1709872581.048427,1008970.000,34229,3,GY,1,100,-0.092
1709872581.088427,1009010.000,34229,3,GY,1,100,0.183
1709872581.128428,1009050.000,34229,3,GY,1,100,0.031
1709872581.168428,1009090.000,34247,2,GY,1,100,-0.366
1709872581.208429,1009130.000,34247,2,GY,1,100,-0.275
1709872581.248429,1009170.000,34262,3,GY,1,100,-0.305
1709872581.288430,1009210.000,34262,3,GY,1,100,0.031
1709872581.328430,1009250.000,34262,3,GY,1,100,0.397
1709872581.368431,1009290.000,34278,2,GY,1,100,0.244
1709872581.408431,1009330.000,34278,2,GY,1,100,0.031
1709872581.448431,1009370.000,34295,3,GY,1,100,0.061
1709872581.488432,1009410.000,34295,3,GY,1,100,0.122
1709872581.528432,1009450.000,34295,3,GY,1,100,0.336
1709872581.568433,1009490.000,34312,2,GY,1,100,-0.122
1709872581.608433,1009530.000,34312,2,GY,1,100,-0.031
1709872581.648434,1009570.000,34328,3,GY,1,100,0.153
1709872581.688434,1009610.000,34328,3,GY,1,100,0.153
1709872581.728435,1009650.000,34328,3,GY,1,100,0.275
1709872581.768435,1009690.000,34343,2,GY,1,100,0.122
1709872581.808436,1009730.000,34343,2,GY,1,100,0.275
1709872581.848436,1009770.000,34362,3,GY,1,100,0.305
1709872581.888437,1009810.000,34362,3,GY,1,100,0.183
1709872581.928437,1009850.000,34362,3,GY,1,100,0.122
1709872581.968437,1009890.000,34379,3,GY,1,100,-0.183
1709872582.008438,1009930.000,34379,3,GY,1,100,-0.305
1709872582.048438,1009970.000,34379,3,GY,1,100,0.122
1709872582.088439,1010010.000,34395,3,GY,1,100,0.153
1709872582.128439,1010050.000,34395,3,GY,1,100,-0.244
1709872582.168440,1010090.000,34395,3,GY,1,100,-0.183
1709872582.208440,1010130.000,34413,2,GY,1,100,-0.488
1709872582.248441,1010170.000,34413,2,GY,1,100,-0.214
1709872582.288441,1010210.000,34429,3,GY,1,100,-0.458
1709872582.328442,1010250.000,34429,3,GY,1,100,-0.336
1709872582.368442,1010290.000,34429,3,GY,1,100,0.031
1709872582.408442,1010330.000,34446,3,GY,1,100,0.061
1709872582.448443,1010370.000,34446,3,GY,1,100,0.336
1709872582.488443,1010410.000,34446,3,GY,1,100,0.397
1709872582.528444,1010450.000,34463,2,GY,1,100,0.092
1709872582.568444,1010490.000,34463,2,GY,1,100,-0.427
1709872582.608445,1010530.000,34480,3,GY,1,100,-0.488
1709872582.648445,1010570.000,34480,3,GY,1,100,-0.519
1709872582.688446,1010610.000,34480,3,GY,1,100,-0.275
1709872582.728446,1010650.000,34494,2,GY,1,100,-0.549
1709872582.768447,1010690.000,34494,2,GY,1,100,-0.610
1709872582.804447,1010726.000,34514,3,GY,1,100,-0.183
1709872582.840447,1010762.000,34514,3,GY,1,100,0.031
1709872582.876448,1010798.000,34514,3,GY,1,100,0.275
1709872582.916448,1010838.000,34530,3,GY,1,100,0.183
1709872582.956449,1010878.000,34530,3,GY,1,100,-0.031
1709872582.996449,1010918.000,34530,3,GY,1,100,-0.153
1709872583.035950,1010957.500,34547,2,GY,1,100,0.275
1709872583.075450,1010997.000,34547,2,GY,1,100,0.183
1709872583.115451,1011037.000,34562,3,GY,1,100,-0.244
1709872583.155451,1011077.000,34562,3,GY,1,100,-0.183
1709872583.195451,1011117.000,34562,3,GY,1,100,0.183
1709872583.235452,1011157.000,34579,2,GY,1,100,-0.488
1709872583.275452,1011197.000,34579,2,GY,1,100,-1.160
1709872583.315453,1011237.000,34595,3,GY,1,100,-0.519
1709872583.355453,1011277.000,34595,3,GY,1,100,0.916
1709872583.395454,1011317.000,34595,3,GY,1,100,2.838
1709872583.435454,1011357.000,34612,2,GY,1,100,1.892
1709872583.475455,1011397.000,34612,2,GY,1,100,1.556
1709872583.515789,1011437.333,34631,3,GY,1,100,0.000
1709872583.556122,1011477.667,34631,3,GY,1,100,0.305
1709872583.596456,1011518.000,34631,3,GY,1,100,0.153
1709872583.635957,1011557.500,34646,2,GY,1,100,-1.038
1709872583.675457,1011597.000,34646,2,GY,1,100,-1.129
1709872583.715457,1011637.000,34662,3,GY,1,100,-0.946
1709872583.755458,1011677.000,34662,3,GY,1,100,-0.336
1709872583.795458,1011717.000,34662,3,GY,1,100,-0.702
1709872583.835792,1011757.333,34680,3,GY,1,100,-0.092
1709872583.876126,1011797.667,34680,3,GY,1,100,-0.031
1709872583.916460,1011838.000,34680,3,GY,1,100,0.366
1709872583.955960,1011877.500,34698,2,GY,1,100,0.031
1709872583.995461,1011917.000,34698,2,GY,1,100,0.061
1709872584.035794,1011957.333,34713,3,GY,1,100,0.000
1709872584.076128,1011997.667,34713,3,GY,1,100,-0.061
1709872584.116462,1012038.000,34713,3,GY,1,100,-0.763
1709872584.156462,1012078.000,34732,2,GY,1,100,-0.702
1709872584.196463,1012118.000,34732,2,GY,1,100,-0.305
1709872584.236130,1012157.667,34749,3,GY,1,100,-0.336
1709872584.275797,1012197.333,34749,3,GY,1,100,0.031
1709872584.315464,1012237.000,34749,3,GY,1,100,0.366
1709872584.355465,1012277.000,34767,3,GY,1,100,-0.153
1709872584.395465,1012317.000,34767,3,GY,1,100,0.275
1709872584.435466,1012357.000,34767,3,GY,1,100,0.061
1709872584.475966,1012397.500,34785,2,GY,1,100,0.122
1709872584.516467,1012438.000,34785,2,GY,1,100,0.092
1709872584.556134,1012477.667,34799,3,GY,1,100,0.519
1709872584.595801,1012517.333,34799,3,GY,1,100,0.793
1709872584.635468,1012557.000,34799,3,GY,1,100,0.793
1709872584.675468,1012597.000,34816,2,GY,1,100,0.305
1709872584.715469,1012637.000,34816,2,GY,1,100,0.183
1709872584.750803,1012672.333,34834,3,GY,1,100,-0.275
1709872584.786136,1012707.667,34834,3,GY,1,100,0.061
1709872584.821470,1012743.000,34834,3,GY,1,100,0.549
1709872584.861470,1012783.000,34857,4,GY,1,100,0.366
1709872584.901471,1012823.000,34857,4,GY,1,100,0.183
1709872584.941472,1012863.000,34857,4,GY,1,100,-0.214
1709872584.981472,1012903.000,34857,4,GY,1,100,-0.183
1709872585.021472,1012943.000,34873,2,GY,1,100,0.519
1709872585.061473,1012983.000,34873,2,GY,1,100,0.519
1709872585.101473,1013023.000,34888,3,GY,1,100,0.183
1709872585.141474,1013063.000,34888,3,GY,1,100,0.031
1709872585.181474,1013103.000,34888,3,GY,1,100,-0.549
1709872585.221475,1013143.000,34907,3,GY,1,100,-0.397
1709872585.261475,1013183.000,34907,3,GY,1,100,-0.183
1709872585.301476,1013223.000,34907,3,GY,1,100,-0.580
1709872585.341476,1013263.000,34924,2,GY,1,100,-1.190
1709872585.381476,1013303.000,34924,2,GY,1,100,-0.549
1709872585.421477,1013343.000,34940,3,GY,1,100,-0.397
1709872585.461478,1013383.000,34940,3,GY,1,100,-0.366
1709872585.501478,1013423.000,34940,3,GY,1,100,-0.031
1709872585.541478,1013463.000,34957,2,GY,1,100,0.061
1709872585.581479,1013503.000,34957,2,GY,1,100,-0.244
1709872585.621479,1013543.000,34974,3,GY,1,100,-0.397
1709872585.661480,1013583.000,34974,3,GY,1,100,-0.366
1709872585.701480,1013623.000,34974,3,GY,1,100,-0.092
1709872585.741481,1013663.000,34991,2,GY,1,100,-0.854
1709872585.781481,1013703.000,34991,2,GY,1,100,-0.671
1709872585.821481,1013743.000,35008,3,GY,1,100,-0.427
1709872585.861482,1013783.000,35008,3,GY,1,100,0.488
1709872585.901482,1013823.000,35008,3,GY,1,100,0.397
1709872585.941483,1013863.000,35025,2,GY,1,100,-0.214
1709872585.981483,1013903.000,35025,2,GY,1,100,-0.580
1709872586.021484,1013943.000,35039,3,GY,1,100,-0.885
1709872586.061484,1013983.000,35039,3,GY,1,100,-1.160
1709872586.101485,1014023.000,35039,3,GY,1,100,-0.946
1709872586.141485,1014063.000,35059,2,GY,1,100,-1.099
1709872586.181486,1014103.000,35059,2,GY,1,100,-0.549
1709872586.221486,1014143.000,35075,3,GY,1,100,-0.061
1709872586.261487,1014183.000,35075,3,GY,1,100,0.000
1709872586.301487,1014223.000,35075,3,GY,1,100,-0.061
1709872586.341487,1014263.000,35092,2,GY,1,100,-0.153
1709872586.381488,1014303.000,35092,2,GY,1,100,-0.488
1709872586.421488,1014343.000,35106,3,GY,1,100,-0.031
1709872586.461489,1014383.000,35106,3,GY,1,100,0.000
1709872586.501489,1014423.000,35106,3,GY,1,100,-0.397
1709872586.538240,1014459.750,35124,4,GY,1,100,-0.122
1709872586.574990,1014496.500,35124,4,GY,1,100,-0.122
1709872586.611741,1014533.250,35124,4,GY,1,100,0.031
1709872586.648491,1014570.000,35124,4,GY,1,100,-0.122
1709872586.688992,1014610.500,35140,2,GY,1,100,0.458
1709872586.729492,1014651.000,35140,2,GY,1,100,0.031
1709872586.769492,1014691.000,35157,3,GY,1,100,-0.366
1709872586.809493,1014731.000,35157,3,GY,1,100,0.061
1709872586.849493,1014771.000,35157,3,GY,1,100,0.092
1709872586.888994,1014810.500,35176,2,GY,1,100,0.061
1709872586.928494,1014850.000,35176,2,GY,1,100,-0.031
1709872586.968828,1014890.333,35191,3,GY,1,100,-0.031
1709872587.009162,1014930.667,35191,3,GY,1,100,0.092
1709872587.049495,1014971.000,35191,3,GY,1,100,0.061
1709872587.088996,1015010.500,35207,2,GY,1,100,-0.061
1709872587.128496,1015050.000,35207,2,GY,1,100,-0.031
1709872587.168497,1015090.000,35225,3,GY,1,100,0.092
1709872587.208497,1015130.000,35225,3,GY,1,100,0.031
1709872587.248498,1015170.000,35225,3,GY,1,100,0.427
1709872587.288498,1015210.000,35241,2,GY,1,100,0.244
1709872587.328499,1015250.000,35241,2,GY,1,100,0.031
1709872587.368499,1015290.000,35256,3,GY,1,100,-0.061
1709872587.408500,1015330.000,35256,3,GY,1,100,0.488
1709872587.448500,1015370.000,35256,3,GY,1,100,0.153
1709872587.488501,1015410.000,35275,3,GY,1,100,-0.061
1709872587.528501,1015450.000,35275,3,GY,1,100,-0.031
1709872587.568501,1015490.000,35275,3,GY,1,100,-0.031
1709872587.608502,1015530.000,35292,2,GY,1,100,-0.366
1709872587.648502,1015570.000,35292,2,GY,1,100,-0.244
1709872587.688503,1015610.000,35310,3,GY,1,100,-0.427
1709872587.728503,1015650.000,35310,3,GY,1,100,-0.488
1709872587.768504,1015690.000,35310,3,GY,1,100,0.031
1709872587.808504,1015730.000,35326,2,GY,1,100,-0.122
1709872587.848505,1015770.000,35326,2,GY,1,100,-0.092
1709872587.888505,1015810.000,35344,3,GY,1,100,-0.183
1709872587.928506,1015850.000,35344,3,GY,1,100,0.183
1709872587.968506,1015890.000,35344,3,GY,1,100,0.092
1709872588.008507,1015930.000,35361,2,GY,1,100,0.214
1709872588.048507,1015970.000,35361,2,GY,1,100,0.122
1709872588.088841,1016010.333,35377,3,GY,1,100,-0.183
1709872588.129174,1016050.667,35377,3,GY,1,100,-0.214
1709872588.169508,1016091.000,35377,3,GY,1,100,-0.061
1709872588.209009,1016130.500,35395,2,GY,1,100,0.000
1709872588.248509,1016170.000,35395,2,GY,1,100,0.122
1709872588.288510,1016210.000,35411,3,GY,1,100,0.916
1709872588.328510,1016250.000,35411,3,GY,1,100,0.946
1709872588.368511,1016290.000,35411,3,GY,1,100,1.068
1709872588.408511,1016330.000,35428,2,GY,1,100,0.763
1709872588.448512,1016370.000,35428,2,GY,1,100,0.275
1709872588.483845,1016405.333,35445,3,GY,1,100,0.000
1709872588.519179,1016440.667,35445,3,GY,1,100,-0.488
1709872588.554513,1016476.000,35445,3,GY,1,100,-0.916
1709872588.594513,1016516.000,35464,3,GY,1,100,-2.106
1709872588.634514,1016556.000,35464,3,GY,1,100,-0.183
1709872588.674514,1016596.000,35464,3,GY,1,100,0.336
1709872588.714514,1016636.000,35480,3,GY,1,100,-0.244
1709872588.754515,1016676.000,35480,3,GY,1,100,-0.458
1709872588.794516,1016716.000,35480,3,GY,1,100,-0.458
1709872588.834516,1016756.000,35496,2,GY,1,100,-0.549
1709872588.874516,1016796.000,35496,2,GY,1,100,-0.397
1709872588.914517,1016836.000,35514,3,GY,1,100,-0.488
1709872588.954517,1016876.000,35514,3,GY,1,100,-0.336
